yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check
9,2,1964,12,11,248,93,4,199000,1211,7.1258864,12.20106,64,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,64,7.1349564,0,0,1995,10,0,,0,1964,10.155397,,,,10.15553819434532,10.1556997716614
6,2,1967,12,11,116,51,4,300000,1211,7.0057359,12.611538,67,1209,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,67,7.1349564,0,0,1995,7,0,,0,1967,10.30715,,,,10.31043939629186,10.31063658322213
12,2,1970,12,11,248,12,4,156000,1211,6.8824377,11.957611,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.510952,10.430847,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
12,2,1959,12,11,248,93,4,238300,1211,7.4114723,12.381286,59,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,15,1,0,0,0,10.30173,10.128856,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
5,2,1955,12,11,248,12,4,288000,1211,7.658061,12.570716,55,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,19,0,,1,0,10.302252,,,,10.30178803655129,10.30196597374591
9,2,1956,12,11,248,12,4,216000,1211,7.7186856,12.283033,56,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,18,0,,1,0,10.301959,,,,10.30178803655129,10.30196597374591
5,2,1970,12,11,248,24,4,100000,1211,6.3889613,11.512925,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.504815,10.431357,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
6,1,1964,12,11,26,17,4,220000,1211,6.820744,12.301383,64,1271,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,64,7.1349564,0,0,1995,10,0,,0,1964,10.151776,,,,10.15553819434532,10.1556997716614
5,2,1965,12,11,131,33,4,200000,1211,6.7944264,12.206073,65,1101,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.394231,,,,10.39662453349845,10.39680445436717
5,1,1965,12,11,277,31,4,150000,1211,6.5067444,11.91839,65,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.394231,,,,10.39662453349845,10.39680445436717
12,1,1968,12,11,136,91,4,235800,1211,7.1132441,12.370739,68,6171,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,68,7.1349564,0,0,1995,6,0,1,0,1968,10.642767,10.430669,10.43069088753915,10.430691,10.64000455928852,10.64039283689834
3,2,1963,12,11,248,51,4,150000,1211,6.9485774,11.91839,63,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,63,7.1349564,0,0,1995,11,0,,0,1963,9.9398222,,,,9.945477449843146,9.94566111827381
5,2,1965,12,11,248,24,4,100000,1211,6.7254338,11.512925,65,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.394231,,,,10.39662453349845,10.39680445436717
6,2,1963,12,11,161,14,4,129000,1211,6.6436038,11.767568,63,1105,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,63,7.1349564,0,0,1995,11,0,,0,1963,9.9425669,,,,9.945477449843146,9.94566111827381
9,2,1953,12,11,73,72,4,150000,1211,6.8185244,11.91839,53,1102,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.301958,,,,10.30178803655129,10.30196597374591
5,2,1952,12,11,248,71,4,300000,1211,7.7595077,12.611538,52,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,22,0,,1,0,10.302287,,,,10.30178803655129,10.30196597374591
4,2,1952,12,11,248,12,4,148000,1211,6.8051009,11.904967,52,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,22,0,,1,0,10.302368,,,,10.30178803655129,10.30196597374591
6,2,1972,12,11,248,12,4,90000,1211,6.2836008,11.407565,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.645143,10.431135,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
12,2,1964,12,11,248,12,4,69800,1211,6.0782156,11.153389,64,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,64,7.1349564,0,0,1995,10,0,,0,1964,10.159019,,,,10.15553819434532,10.1556997716614
6,2,1971,12,11,248,13,4,150000,1211,6.7944264,11.91839,71,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,71,7.1349564,0,0,1995,3,0,1,0,1971,10.778507,10.431326,10.43069088753915,10.430691,10.780570594964,10.7807520462647
8,1,1955,12,11,34,93,4,300000,1211,7.2362595,12.611538,55,1272,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,19,0,,1,0,10.302046,,,,10.30178803655129,10.30196597374591
17,1,1968,12,11,99,63,4,700000,1211,7.8240461,13.458836,68,1171,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,68,7.1349564,0,0,1995,6,0,1,0,1968,10.646893,10.430182,10.43069088753915,10.430691,10.64000455928852,10.64039283689834
3,2,1952,12,11,248,12,4,208000,1211,7.1701198,12.245294,52,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,22,0,,1,0,10.302448,,,,10.30178803655129,10.30196597374591
17,1,1968,12,11,841,91,4,150000,1211,6.9485774,11.91839,68,1210,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,68,7.1349564,0,0,1995,6,0,1,0,1968,10.646893,10.430182,10.43069088753915,10.430691,10.64000455928852,10.64039283689834
6,2,1965,12,11,116,95,4,160000,1211,8.1117277,11.982929,65,1209,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.394883,,,,10.39662453349845,10.39680445436717
9,2,1970,12,11,248,93,4,70000,1211,6.1864371,11.156251,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.508322,10.431066,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
3,2,1960,12,11,78,36,4,185000,1211,6.9351544,12.128111,60,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.302382,10.130345,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
9,2,1971,12,11,248,39,4,275000,1211,7.4005623,12.524527,71,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,71,7.1349564,0,0,1995,3,0,1,0,1971,10.781357,10.431013,10.43069088753915,10.430691,10.780570594964,10.7807520462647
3,2,1965,12,11,248,12,4,150000,1211,6.976748,11.91839,65,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.392927,,,,10.39662453349845,10.39680445436717
12,2,1970,12,11,248,25,4,100500,1211,6.442739,11.517913,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.510952,10.430847,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
12,1,1957,12,11,277,91,4,250000,1211,7.3540425,12.429216,57,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,17,1,0,0,0,10.301728,10.128867,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,2,1961,12,11,78,91,4,260000,1211,7.2754803,12.468437,61,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,13,1,0,0,0,10.301723,10.128839,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
3,2,1951,12,11,248,12,4,174100,1211,6.9922113,12.067385,51,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,23,0,,1,0,10.302425,,,,10.30178803655129,10.30196597374591
8,2,1972,12,11,248,12,4,60000,1211,6.0604572,11.0021,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.648452,10.431056,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
6,2,1960,12,11,248,71,4,150000,1211,6.5067444,11.91839,60,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.302161,10.129844,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1953,12,11,248,12,4,112000,1211,7.1044655,11.626254,53,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.302191,,,,10.30178803655129,10.30196597374591
12,2,1972,12,11,248,93,4,200000,1211,7.2362595,12.206073,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.655071,10.430899,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
9,1,1965,12,11,65,71,4,183200,1211,6.4835443,12.118334,65,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.39684,,,,10.39662453349845,10.39680445436717
9,2,1967,12,11,248,74,4,235000,1211,7.3174849,12.367341,67,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,67,7.1349564,0,0,1995,7,0,,0,1967,10.310039,,,,10.31043939629186,10.31063658322213
9,1,1950,12,11,311,33,4,350000,1211,7.508193,12.765689,100,1275,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,24,0,,1,0,10.30197,,,,10.30178803655129,10.30196597374591
12,2,1968,12,11,248,39,4,150000,1211,6.976748,11.91839,68,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,68,7.1349564,0,0,1995,6,0,1,0,1968,10.642767,10.430669,10.43069088753915,10.430691,10.64000455928852,10.64039283689834
9,1,1953,12,11,841,71,4,200000,1211,7.26443,12.206073,53,1210,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.301958,,,,10.30178803655129,10.30196597374591
6,2,1969,12,11,248,13,4,120000,1211,6.5712829,11.695247,69,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.483976,10.431118,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
2,2,1954,12,11,248,12,4,116950,1211,6.5943279,11.669501,54,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,20,0,,1,0,10.302492,,,,10.30178803655129,10.30196597374591
12,2,1972,12,11,248,12,4,134000,1211,6.6816311,11.805595,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.655071,10.430899,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
6,2,1963,12,11,248,62,4,120000,1211,6.4377518,11.695247,63,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,63,7.1349564,0,0,1995,11,0,,0,1963,9.9425669,,,,9.945477449843146,9.94566111827381
6,2,1969,12,11,116,95,4,120000,1211,6.7254338,11.695247,69,1209,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.483976,10.431118,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
12,1,1962,12,11,334,95,4,450000,1211,7.9418292,13.017003,62,1108,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,62,7.1349564,0,0,1995,12,1,0,0,1962,10.353734,10.128828,10.12911548358896,10.129115,10.35134790816457,10.35150559595504
12,1,1953,12,11,65,91,4,274000,1211,7.1456051,12.520884,53,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.301726,,,,10.30178803655129,10.30196597374591
6,2,1953,12,11,248,71,4,250000,1211,7.3540425,12.429216,53,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.302191,,,,10.30178803655129,10.30196597374591
11,2,1959,12,11,248,12,4,128000,1211,7.2379971,11.759786,59,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,15,1,0,0,0,10.3018,10.129016,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,2,1952,12,11,248,35,4,212000,1211,7.189168,12.264341,52,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,22,0,,1,0,10.301725,,,,10.30178803655129,10.30196597374591
4,1,1959,12,11,26,95,4,180000,1211,6.9302282,12.100712,59,1271,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,15,1,0,0,0,10.302289,10.130143,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
0,1,1959,12,11,65,14,4,150000,1211,6.6608953,11.91839,59,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,15,1,0,0,0,10.302567,10.130787,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1970,12,11,248,12,4,120000,1211,6.976748,11.695247,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.505692,10.431284,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
5,2,1955,12,11,248,12,4,141000,1211,6.5189772,11.856515,55,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,19,0,,1,0,10.302252,,,,10.30178803655129,10.30196597374591
12,1,1971,12,11,311,62,4,300000,1211,7.3540425,12.611538,71,1275,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,71,7.1349564,0,0,1995,3,0,1,0,1971,10.784206,10.4307,10.43069088753915,10.430691,10.780570594964,10.7807520462647
0,2,1956,12,11,248,93,4,150000,1211,6.9485774,11.91839,56,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,18,0,,1,0,10.302544,,,,10.30178803655129,10.30196597374591
9,1,1959,12,11,277,71,4,210000,1211,6.694181,12.254863,59,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,15,1,0,0,0,10.301939,10.129338,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,2,1967,12,11,248,93,4,166000,1211,7.0499296,12.019743,67,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,67,7.1349564,0,0,1995,7,0,,0,1967,10.312926,,,,10.31043939629186,10.31063658322213
5,2,1971,12,11,248,39,4,100000,1211,6.3889613,11.512925,71,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,71,7.1349564,0,0,1995,3,0,1,0,1971,10.777557,10.43143,10.43069088753915,10.430691,10.780570594964,10.7807520462647
11,2,1960,12,11,248,71,4,250000,1211,7.0539379,12.429216,60,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.301792,10.129008,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,1,1958,12,11,311,95,4,150000,1211,6.5431123,11.91839,58,1275,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.302185,10.129875,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,1,1958,12,11,277,93,4,241200,1211,7.0181031,12.393382,58,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.301735,10.128868,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
9,2,1960,12,11,248,93,4,150000,1211,6.5431123,11.91839,60,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.30194,10.129343,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1970,12,11,248,71,4,200000,1211,6.6608953,12.206073,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.505692,10.431284,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
12,2,1969,12,11,248,93,4,234200,1211,7.4512758,12.363931,69,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.491086,10.430758,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
6,2,1956,12,11,248,93,4,150000,1211,7.0663605,11.91839,56,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,18,0,,1,0,10.302154,,,,10.30178803655129,10.30196597374591
9,2,1963,12,11,248,12,4,115000,1211,6.8006573,11.652687,63,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,63,7.1349564,0,0,1995,11,0,,0,1963,9.9453125,,,,9.945477449843146,9.94566111827381
12,2,1972,12,11,248,93,4,160000,1211,6.9590487,11.982929,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.655071,10.430899,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
4,2,1958,12,11,248,12,4,126000,1211,6.6200733,11.744038,58,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.302336,10.130211,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1960,12,11,248,12,4,190000,1211,7.5904312,12.154779,60,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.302161,10.129844,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,2,1957,12,11,248,12,4,256000,1211,8.2334251,12.452932,57,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,17,1,0,0,0,10.301728,10.128867,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
2,2,1951,12,11,248,12,4,165900,1211,6.9439669,12.01914,51,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,23,0,,1,0,10.302507,,,,10.30178803655129,10.30196597374591
9,2,1963,12,11,248,93,4,150000,1211,7.9671469,11.91839,63,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,63,7.1349564,0,0,1995,11,0,,0,1963,9.9453125,,,,9.945477449843146,9.94566111827381
6,2,1951,12,11,248,12,4,140000,1211,6.7742238,11.849398,51,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,23,0,,1,0,10.302178,,,,10.30178803655129,10.30196597374591
12,1,1969,12,11,109,34,4,270000,1211,7.2280626,12.506177,69,3172,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.491086,10.430758,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
9,2,1972,12,11,248,51,4,45000,1211,6.1500697,10.714417,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.650106,10.431017,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
9,2,1969,12,11,248,12,4,111600,1211,6.5475025,11.622676,69,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.487531,10.430938,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
11,1,1969,12,11,109,74,4,400000,1211,7.7517252,12.89922,69,3175,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.489901,10.430819,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
12,1,1968,12,11,65,31,4,100000,1211,6.3424416,11.512925,68,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,68,7.1349564,0,0,1995,6,0,1,0,1968,10.642767,10.430669,10.43069088753915,10.430691,10.64000455928852,10.64039283689834
6,2,1953,12,11,248,51,4,200000,1211,7.1062064,12.206073,53,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,21,0,,1,0,10.302191,,,,10.30178803655129,10.30196597374591
6,2,1965,12,11,248,71,4,350000,1211,7.4281502,12.765689,65,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.394883,,,,10.39662453349845,10.39680445436717
12,2,1967,12,11,248,39,4,150000,1211,7.0057359,11.91839,67,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,67,7.1349564,0,0,1995,7,0,,0,1967,10.312926,,,,10.31043939629186,10.31063658322213
6,2,1956,12,11,248,71,4,205000,1211,6.9732699,12.230765,56,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,18,0,,1,0,10.302154,,,,10.30178803655129,10.30196597374591
11,2,1960,12,11,328,91,4,223000,1211,7.0999913,12.314927,60,1210,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.301792,10.129008,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1956,12,11,248,12,4,131250,1211,6.7096853,11.78486,56,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,18,0,,1,0,10.302154,,,,10.30178803655129,10.30196597374591
12,1,1958,12,11,65,91,4,325000,1211,7.4766445,12.691581,58,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.301735,10.128868,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
12,1,1965,12,11,125,91,4,250000,1211,7.0539379,12.429216,65,1203,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,65,7.1349564,0,0,1995,9,0,,0,1965,10.398796,,,,10.39662453349845,10.39680445436717
12,2,1960,12,11,248,93,4,158000,1211,7.4930134,11.97035,60,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,14,1,0,0,0,10.301719,10.128841,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1955,12,11,248,39,4,150000,1211,6.5067444,11.91839,55,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,19,0,,1,0,10.302183,,,,10.30178803655129,10.30196597374591
12,2,1972,12,11,248,39,4,300000,1211,7.3334231,12.611538,72,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,72,7.1349564,0,0,1995,2,0,1,0,1972,10.655071,10.430899,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
12,2,1955,12,11,248,93,4,270600,1211,7.5385838,12.508397,55,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,19,0,,1,0,10.301772,,,,10.30178803655129,10.30196597374591
12,2,1969,12,11,248,93,4,103500,1211,6.310885,11.547327,69,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,69,7.1349564,0,0,1995,5,0,1,0,1969,10.491086,10.430758,10.43069088753915,10.430691,10.48731647030266,10.48750282966574
6,2,1958,12,11,248,12,4,148500,1211,6.7843761,11.90834,58,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.302185,10.129875,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
13,2,1958,12,11,303,93,4,331000,1211,7.7400603,12.709873,58,3310,1.6756833,0,159338,.16117731,.42438576,82.95417,1,0,100,7.1349564,0,0,1995,16,1,0,0,0,10.30166,10.1287,10.12911548358896,10.129115,10.30178803655129,10.30196597374591
6,2,1950,12,11,248,12,4,252000,1211,7.3132205,12.437184,100,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,24,0,,1,0,10.302208,,,,10.30178803655129,10.30196597374591
9,1,1954,12,11,65,93,4,400000,1211,7.5239415,12.89922,54,1276,1.6756833,0,159338,.16117731,.42438576,82.95417,0,0,100,7.1349564,0,0,1995,20,0,,1,0,10.301948,,,,10.30178803655129,10.30196597374591
9,2,1970,12,11,248,39,4,150000,1211,6.7944264,11.91839,70,1211,1.6756833,0,159338,.16117731,.42438576,82.95417,0,1,70,7.1349564,0,0,1995,4,0,1,0,1970,10.508322,10.431066,10.43069088753915,10.430691,10.50733630372364,10.50752731058799
