yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check,lazy_reg_test,lhwage_resid,yeduc_resid,young_x_n_inpres,schools_resid,yeduc_hat_single_IV_po_no_loo,yeduc_resid_po,schools_resid_po,lhwage_resid_po,_yeduc_resid_po,_schools_resid_po,_lhwage_resid_po,yeduc_hat_single_IV_po
3,1,1960,11,1,132,33,4,150000,1101,6.7479067,11.91839,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.084668,9.9414492,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.39132854,-6.2520576,0,-.072751164,-.01309314,-6.335269,-.073719442,-.39653689,-6.2503548,-.072808482,-.39114064,-.011949687
6,1,1966,11,1,16,17,4,90000,1101,5.6905375,11.407565,66,1172,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,66,7.0631027,0,0,1995,8,0,,0,1966,10.105742,,,,10.10128602564848,10.10145378044096,,-1.4559133,-2.8790073,,,,,,,-2.8778217,,-1.4557825,
6,2,1968,11,1,101,71,4,90000,1101,5.7727752,11.407565,68,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,68,7.0631027,0,0,1995,6,0,1,0,1968,10.636793,10.431997,10.43069088753915,10.430691,10.63436602831066,10.63487610122281,10.028607,-1.0782391,-3.4362605,2.7295361,.11054906,.019895697,-3.4858153,.11214331,-1.0937886,-3.4314229,.11038622,-1.0777053,.021151153
12,2,1965,11,1,131,91,4,410000,1101,8.0112572,12.923912,65,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.235889,,,,10.23792203934064,10.2380927180182,,.86480641,3.1209927,,,,,,,3.1221783,,.86493725,
15,1,1968,11,1,99,51,4,150000,1101,6.5431123,11.91839,68,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,68,7.0631027,0,0,1995,6,0,1,0,1968,10.631042,10.429166,10.43069088753915,10.430691,10.63436602831066,10.63487610122281,10.028607,-.30790204,5.5637393,2.7295361,.11054906,.019895697,5.6439753,.11214331,-.31234235,5.5685773,.11038622,-.30736822,.019024102
6,1,1960,11,1,99,71,4,150000,1101,6.2836008,11.91839,60,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.08413,9.9405642,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.85563439,-3.2520576,0,-.072751164,-.01309314,-3.2953405,-.073719442,-.8670224,-3.250355,-.072808482,-.85544652,-.012644527
15,2,1958,11,1,101,61,4,340000,1101,7.6615272,12.736701,58,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,16,1,0,0,0,10.082639,9.9381046,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.47010028,5.6422796,0,-.038405765,-.0069119432,5.7255926,-.038972858,.47704172,5.6444464,-.038478702,.47033939,-.0083856368
12,2,1957,11,1,131,91,4,326500,1101,7.6210113,12.696185,57,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,17,1,0,0,0,10.082969,9.9386597,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.49326825,3.1386943,0,-.10844875,-.019517692,3.1860232,-.11008407,.50070632,3.1400435,-.10849416,.49341711,-.020739868
12,2,1963,11,1,131,91,4,210000,1101,7.2576504,12.254863,63,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,63,7.0631027,0,0,1995,11,0,,0,1963,9.5016365,,,,9.503044356277309,9.503221139393387,,.11119961,3.1209927,,,,,,,3.1221783,,.11133043,
12,2,1963,11,1,131,91,4,285000,1101,7.4850707,12.560245,63,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,63,7.0631027,0,0,1995,11,0,,0,1963,9.5016365,,,,9.503044356277309,9.503221139393387,,.33861995,3.1209927,,,,,,,3.1221783,,.33875075,
17,2,1965,11,1,101,51,4,150000,1101,6.6608953,11.91839,65,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.231316,,,,10.23792203934064,10.2380927180182,,-.48555541,8.1209927,,,,,,,8.1221781,,-.48542461,
12,1,1960,11,1,59,39,4,600000,1101,7.8930387,13.304685,60,1472,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.083054,9.938796,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.75380355,2.7479424,0,-.072751164,-.01309314,2.7845159,-.073719442,.76383621,2.749645,-.072808482,.75399143,-.014034207
12,2,1968,11,1,161,71,4,75000,1101,6.1012793,11.225244,68,1105,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,68,7.0631027,0,0,1995,6,0,1,0,1968,10.632959,10.43011,10.43069088753915,10.430691,10.63436602831066,10.63487610122281,10.028607,-.74973506,2.5637395,2.7295361,.11054906,.019895697,2.6007116,.11214331,-.7605471,2.5685771,.11038622,-.74920124,.01973312
3,2,1954,11,1,131,17,4,160000,1101,6.6076508,11.982929,54,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,20,0,,1,0,10.084455,,,,10.08344198688924,10.08360943434158,,-.5388,-5.8790073,,,,,,,-5.8778219,,-.53866917,
5,2,1963,11,1,131,15,4,150000,1101,6.3889613,11.91839,63,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,63,7.0631027,0,0,1995,11,0,,0,1963,9.5065479,,,,9.503044356277309,9.503221139393387,,-.75748944,-3.8790073,,,,,,,-3.8778217,,-.75735861,
12,1,1961,11,1,99,33,4,150000,1101,6.6608953,11.91839,61,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,13,1,0,0,0,10.083082,9.938797,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.48787871,1.8734908,0,-.10502473,-.018901465,1.9018781,-.10661606,-.49527106,1.8737818,-.10503452,-.48784661,-.019810678
8,2,1971,11,1,131,31,4,60000,1101,6.2836008,11.0021,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.864055,10.431311,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,-.39143294,-1.1177588,2.7295361,.079307333,.014273072,-1.1334752,.080422454,-.39693674,-1.1154408,.07922931,-.39117715,.01484098
12,2,1971,11,1,131,33,4,250000,1101,7.0539379,12.429216,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,.37890416,2.8822412,2.7295361,.079307333,.014273072,2.9227676,.080422454,.38423184,2.8845592,.07922931,.37915996,.013911233
6,2,1961,11,1,131,33,4,200000,1101,6.9485774,12.206073,61,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,13,1,0,0,0,10.084253,9.940753,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.20019664,-4.1265092,0,-.10502473,-.018901465,-4.189034,-.10661606,-.20323002,-4.1262183,-.10503452,-.20016454,-.018396214
12,2,1969,11,1,131,51,4,180000,1101,6.6890659,12.100712,69,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,69,7.0631027,0,0,1995,5,0,1,0,1969,10.384022,10.430123,10.43069088753915,10.430691,10.3856509792048,10.38583214560573,10.028607,-.14365564,2.5734868,2.7295361,.10363013,.018650485,2.6107774,.10513177,-.14573726,2.5772865,.10350224,-.14323635,.01846051
5,2,1970,11,1,271,12,4,200000,1101,7.130899,12.206073,70,1405,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.419861,10.432158,10.43069088753915,10.430691,10.41826147217424,10.41845020893324,10.028607,.32771334,-3.8514948,2.7295361,.077829748,.014007149,-3.9063673,.078938589,.33238229,-3.8503845,.077792369,.32783586,.015206651
15,2,1963,11,1,101,93,4,150000,1101,8.2295113,11.91839,63,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,63,7.0631027,0,0,1995,11,0,,0,1963,9.4995317,,,,9.503044356277309,9.503221139393387,,1.0830605,6.1209927,,,,,,,6.1221781,,1.0831913,
13,2,1966,11,1,131,91,4,240000,1101,7.1102796,12.388394,66,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,66,7.0631027,0,0,1995,8,0,,0,1966,10.098081,,,,10.10128602564848,10.10145378044096,,-.036171209,4.1209927,,,,,,,4.1221781,,-.036040388,
9,1,1968,11,1,132,95,4,150000,1101,6.8432169,11.91839,68,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,68,7.0631027,0,0,1995,6,0,1,0,1968,10.634876,10.431054,10.43069088753915,10.430691,10.63436602831066,10.63487610122281,10.028607,-.0077974098,-.43626049,2.7295361,.11054906,.019895697,-.44255185,.11214331,-.0079098577,-.43142292,.11038622,-.007263599,.020442136
17,2,1971,11,1,101,61,4,120000,1101,6.7536044,11.695247,71,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.860302,10.428707,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,.078570679,7.8822412,2.7295361,.079307333,.014273072,7.9930711,.080422454,.079675436,7.8845592,.07922931,.078826457,.012749049
12,2,1961,11,1,131,91,4,265000,1101,7.5748301,12.487485,61,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,13,1,0,0,0,10.083082,9.938797,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.426056,1.8734908,0,-.10502473,-.018901465,1.9018781,-.10661606,.43251163,1.8737818,-.10503452,.42608809,-.019810678
12,2,1971,11,1,131,33,4,75000,1101,6.0777488,11.225244,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,-.59728497,2.8822412,2.7295361,.079307333,.014273072,2.9227676,.080422454,-.60568321,2.8845592,.07922931,-.59702921,.013911233
12,2,1968,11,1,131,12,4,200000,1101,6.991137,12.206073,68,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,68,7.0631027,0,0,1995,6,0,1,0,1968,10.632959,10.43011,10.43069088753915,10.430691,10.63436602831066,10.63487610122281,10.028607,.14012273,2.5637395,2.7295361,.11054906,.019895697,2.6007116,.11214331,.14214346,2.5685771,.11038622,.14065653,.01973312
17,2,1950,11,1,101,61,4,525000,1101,8.1472731,13.171153,100,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.082019,,,,10.08344198688924,10.08360943434158,,1.0008223,8.1209927,,,,,,,8.1221781,,1.0009531,
15,2,1952,11,1,101,93,4,405000,1101,7.8877616,12.911642,52,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.082489,,,,10.08344198688924,10.08360943434158,,.74131083,6.1209927,,,,,,,6.1221781,,.74144167,
12,2,1965,11,1,131,91,4,210000,1101,7.3132205,12.254863,65,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.235889,,,,10.23792203934064,10.2380927180182,,.16676973,3.1209927,,,,,,,3.1221783,,.16690056,
0,2,1972,11,1,76,74,4,125000,1101,6.2554302,11.736069,72,1203,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,72,7.0631027,0,0,1995,2,0,1,0,1972,10.650846,10.433393,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.028607,-.43536246,-8.8905458,2.7295361,.048952501,.0088100648,-9.0237865,.049686145,-.44188717,-8.8870592,.048835143,-.43497774,.011048205
0,2,1970,11,1,131,15,4,150000,1101,6.5247631,11.91839,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.421643,10.433598,10.43069088753915,10.430691,10.41826147217424,10.41845020893324,10.028607,-.2784225,-8.8514948,2.7295361,.077829748,.014007149,-8.977603,.078938589,-.28238922,-8.8503847,.077792369,-.27829999,.016368309
9,2,1960,11,1,131,93,4,160300,1101,7.0721474,11.984802,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.083591,9.9396801,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.067087844,-.25205764,0,-.072751164,-.01309314,-.25541237,-.073719442,-.067980744,-.25035492,-.072808482,-.066899955,-.013339367
6,2,1971,11,1,131,71,4,90000,1101,5.7727752,11.407565,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.864888,10.43189,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,-.90225857,-3.1177588,2.7295361,.079307333,.014273072,-3.1615965,.080422454,-.91494495,-3.1154408,.07922931,-.90200281,.015305853
9,2,1958,11,1,131,33,4,350000,1101,7.6417246,12.765689,58,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,16,1,0,0,0,10.083588,9.9396763,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.45029771,-.35772061,0,-.038405765,-.0069119432,-.36300269,-.038972858,.45694676,-.35555381,-.038478702,.45053682,-.0070086424
12,1,1972,11,1,132,91,4,185000,1101,6.9806166,12.128111,72,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,72,7.0631027,0,0,1995,2,0,1,0,1972,10.648605,10.430215,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.028607,.28982389,3.1094546,2.7295361,.048952501,.0088100648,3.1560555,.049686145,.29416746,3.1129408,.048835143,.29020861,.0082864454
6,2,1964,11,1,131,33,4,200000,1101,6.759335,12.206073,64,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,64,7.0631027,0,0,1995,10,0,,0,1964,9.8526583,,,,9.845214257879205,9.845355056573148,,-.38711572,-2.8790073,,,,,,,-2.8778217,,-.38698491,
12,2,1971,11,1,131,71,4,150000,1101,6.7479067,11.91839,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,.072872952,2.8822412,2.7295361,.079307333,.014273072,2.9227676,.080422454,.073897593,2.8845592,.07922931,.07312873,.013911233
12,2,1971,11,1,131,33,4,150000,1101,6.8432169,11.91839,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058,10.028607,.16818316,2.8822412,2.7295361,.079307333,.014273072,2.9227676,.080422454,.17054793,2.8845592,.07922931,.16843894,.013911233
12,2,1952,11,1,131,91,4,503000,1101,8.1044645,13.128345,52,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.083025,,,,10.08344198688924,10.08360943434158,,.95801377,3.1209927,,,,,,,3.1221783,,.95814461,
12,1,1959,11,1,101,91,4,310000,1101,7.4513707,12.644327,59,1106,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083209,9.9390354,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.21146429,2.2871363,0,.021761699,.0039164918,2.320749,.022081519,.21457206,2.2648764,.022510998,.20900796,.0034680644
12,1,1969,11,1,132,91,4,550000,1101,8.2204609,13.217673,69,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,69,7.0631027,0,0,1995,5,0,1,0,1969,10.384022,10.430123,10.43069088753915,10.430691,10.3856509792048,10.38583214560573,10.028607,1.3877393,2.5734868,2.7295361,.10363013,.018650485,2.6107774,.10513177,1.4078481,2.5772865,.10350224,1.3881586,.01846051
9,1,1959,11,1,99,51,4,300000,1101,7.3966022,12.611538,59,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083571,9.9396486,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.15669572,-.71286368,0,.021761699,.0039164918,-.72334027,.022081519,.15899859,-.73512363,.022510998,.1542394,.0041545872
12,2,1959,11,1,131,91,4,360000,1101,7.418581,12.793859,59,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083209,9.9390354,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.17867458,2.2871363,0,.021761699,.0039164918,2.320749,.022081519,.18130046,2.2648764,.022510998,.17621826,.0034680644
12,2,1966,11,1,161,71,4,90000,1101,6.2836008,11.407565,66,1105,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,66,7.0631027,0,0,1995,8,0,,0,1966,10.099174,,,,10.10128602564848,10.10145378044096,,-.86284995,3.1209927,,,,,,,3.1221783,,-.86271912,
15,1,1961,11,1,132,91,4,288000,1101,7.658061,12.570716,61,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,13,1,0,0,0,10.082496,9.9378195,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.509287,4.8734908,0,-.10502473,-.018901465,4.9473343,-.10661606,.51700372,4.8737817,-.10503452,.50931907,-.020517912
9,1,1955,11,1,132,71,4,225000,1101,7.6053567,12.323855,55,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,19,0,,1,0,10.083535,,,,10.08344198688924,10.08360943434158,,.45890594,.12099266,,,,,,,.1221782,,.45903674,
2,2,1970,11,1,131,15,4,150000,1101,6.5247631,11.91839,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.42093,10.433022,10.43069088753915,10.430691,10.41826147217424,10.41845020893324,10.028607,-.2784225,-6.8514948,2.7295361,.077829748,.014007149,-6.9491086,.078938589,-.28238922,-6.8503842,.077792369,-.27829999,.015903646
12,2,1969,11,1,131,33,4,200000,1101,6.7254338,12.206073,69,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,69,7.0631027,0,0,1995,5,0,1,0,1969,10.384022,10.430123,10.43069088753915,10.430691,10.3856509792048,10.38583214560573,10.028607,-.10728776,2.5734868,2.7295361,.10363013,.018650485,2.6107774,.10513177,-.10884239,2.5772865,.10350224,-.10686847,.01846051
12,1,1962,11,1,99,34,4,180000,1101,6.9532175,12.100712,62,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,62,7.0631027,0,0,1995,12,1,0,0,1962,10.161685,9.9388094,9.939451905502125,9.9394522,10.16417052297772,10.16430498598721,10.297708,-.19709899,1.9902514,0,-.092978142,-.016733421,2.0181825,-.094282985,-.19986506,1.9922038,-.093043856,-.19688354,-.017595947
14,2,1964,11,1,131,91,4,250000,1101,7.5165615,12.429216,64,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,64,7.0631027,0,0,1995,10,0,,0,1964,9.8378916,,,,9.845214257879205,9.845355056573148,,.37011075,5.1209927,,,,,,,5.1221781,,.37024155,
3,2,1950,11,1,131,51,4,30000,1101,5.7871642,10.308952,100,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.084717,,,,10.08344198688924,10.08360943434158,,-1.3592865,-5.8790073,,,,,,,-5.8778219,,-1.3591558,
3,2,1958,11,1,131,17,4,125000,1101,6.5431123,11.736069,58,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,16,1,0,0,0,10.084536,9.9412489,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.6483146,-6.3577204,0,-.038405765,-.0069119432,-6.4515982,-.038972858,-.65788752,-6.3555536,-.038478702,-.64807552,-.005631648
6,2,1952,11,1,12,95,4,195000,1101,7.1835427,12.180755,52,1172,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.084098,,,,10.08344198688924,10.08360943434158,,.037091959,-2.8790073,,,,,,,-2.8778217,,.03722278,
4,2,1950,11,1,131,33,4,180000,1101,8.0063677,12.100712,100,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.084524,,,,10.08344198688924,10.08360943434158,,.85991693,-4.8790073,,,,,,,-4.8778219,,.86004776,
4,2,1953,11,1,131,51,4,82500,1101,6.1275969,11.320554,53,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,21,0,,1,0,10.084467,,,,10.08344198688924,10.08360943434158,,-1.0188539,-4.8790073,,,,,,,-4.8778219,,-1.0187231,
6,2,1960,11,1,131,71,4,240000,1101,7.130899,12.388394,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.08413,9.9405642,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,-.0083362609,-3.2520576,0,-.072751164,-.01309314,-3.2953405,-.073719442,-.0084472122,-3.250355,-.072808482,-.0081483684,-.012644527
15,2,1960,11,1,131,91,4,268400,1101,7.3072767,12.500234,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.082515,9.937911,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.16804151,5.7479424,0,-.072751164,-.01309314,5.8244438,-.073719442,.17027804,5.7496452,-.072808482,.1682294,-.014729047
12,2,1970,11,1,131,93,4,350000,1101,7.6905146,12.765689,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.417366,10.43014,10.43069088753915,10.430691,10.41826147217424,10.41845020893324,10.028607,.88732892,3.1485052,2.7295361,.077829748,.014007149,3.193362,.078938589,.89997077,3.1496155,.077792369,.88745147,.01358033
9,2,1959,11,1,131,91,4,300000,1101,7.7595077,12.611538,59,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083571,9.9396486,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.51960123,-.71286368,0,.021761699,.0039164918,-.72334027,.022081519,.52723753,-.73512363,.022510998,.51714492,.0041545872
0,2,1960,11,1,131,33,4,295000,1101,7.1830845,12.59473,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.085207,9.9423332,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158,10.297708,.043849275,-9.252058,0,-.072751164,-.01309314,-9.3751965,-.073719442,.044432882,-9.2503548,-.072808482,.044037167,-.011254847
3,2,1965,11,1,131,17,4,105000,1101,6.1500697,11.561716,65,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.244123,,,,10.23792203934064,10.2380927180182,,-.99638104,-5.8790073,,,,,,,-5.8778219,,-.99625021,
12,1,1967,11,2,841,71,4,120000,1102,6.5712829,11.695247,67,1210,2.6737237,0,36653,.17993291,,12.343517,0,0,67,7.9325094,0,0,1995,7,0,,0,1967,10.108722,,,,10.10880978650254,10.10900850441305,,-.51143551,1.3390945,,,,,,,1.3395567,,-.51138449,
